,county,date,new_cases,new_deaths
3083,Orange,2020-09-10,223,4
3084,Orange,2020-09-11,138,12
3085,Orange,2020-09-12,140,12
3086,Orange,2020-09-13,166,0
3087,Orange,2020-09-14,88,0
3088,Orange,2020-09-15,145,12
3089,Orange,2020-09-16,120,6
3090,Orange,2020-09-17,123,4
3091,Orange,2020-09-18,196,8
3092,Orange,2020-09-19,266,4
3093,Orange,2020-09-20,234,1
3094,Orange,2020-09-21,130,0
3095,Orange,2020-09-22,165,22
3096,Orange,2020-09-23,130,26
3097,Orange,2020-09-24,91,6
3098,Orange,2020-09-25,282,22
3099,Orange,2020-09-26,172,10
3100,Orange,2020-09-27,255,2
3101,Orange,2020-09-28,175,0
3102,Orange,2020-09-29,122,33
3103,Orange,2020-09-30,161,19
3104,Orange,2020-10-01,172,7
3105,Orange,2020-10-02,211,6
3106,Orange,2020-10-03,274,5
3107,Orange,2020-10-04,393,0
3108,Orange,2020-10-05,137,1
3109,Orange,2020-10-06,100,2
3110,Orange,2020-10-07,129,3
3111,Orange,2020-10-08,191,14
3112,Orange,2020-10-09,223,10
3113,Orange,2020-10-10,219,24
3114,Orange,2020-10-11,237,1
3115,Orange,2020-10-12,171,0
3116,Orange,2020-10-13,142,0
3117,Orange,2020-10-14,241,19
3118,Orange,2020-10-15,196,31
3119,Orange,2020-10-16,139,10
3120,Orange,2020-10-17,106,8
3121,Orange,2020-10-18,197,0
3122,Orange,2020-10-19,258,1
3123,Orange,2020-10-20,262,2
3124,Orange,2020-10-21,275,11
3125,Orange,2020-10-22,229,11
3126,Orange,2020-10-23,177,6
3127,Orange,2020-10-24,333,4
3128,Orange,2020-10-25,257,3
3129,Orange,2020-10-26,192,0
3130,Orange,2020-10-27,173,7
3131,Orange,2020-10-28,251,13
3132,Orange,2020-10-29,245,1
3133,Orange,2020-10-30,288,7
3134,Orange,2020-10-31,154,8
3135,Orange,2020-11-01,245,1
3136,Orange,2020-11-02,263,-1
3137,Orange,2020-11-03,287,1
3138,Orange,2020-11-04,180,7
3139,Orange,2020-11-05,277,3
3140,Orange,2020-11-06,309,9
3141,Orange,2020-11-07,334,3
3142,Orange,2020-11-08,651,3
3143,Orange,2020-11-09,301,0
3144,Orange,2020-11-10,262,3
3145,Orange,2020-11-11,332,2
3146,Orange,2020-11-12,303,6
3147,Orange,2020-11-13,572,2
3148,Orange,2020-11-14,536,2
3149,Orange,2020-11-15,668,2
3150,Orange,2020-11-16,388,0
3151,Orange,2020-11-17,361,0
3152,Orange,2020-11-18,624,2
3153,Orange,2020-11-19,617,9
3154,Orange,2020-11-20,1214,3
3155,Orange,2020-11-21,809,11
3156,Orange,2020-11-22,892,3
3157,Orange,2020-11-23,1161,0
3158,Orange,2020-11-24,901,2
3159,Orange,2020-11-25,1039,3
3160,Orange,2020-11-26,1250,0
3161,Orange,2020-11-27,887,18
3162,Orange,2020-11-28,1731,0
3163,Orange,2020-11-29,1175,0
3164,Orange,2020-11-30,654,0
3165,Orange,2020-12-01,757,0
3166,Orange,2020-12-02,1578,1
3167,Orange,2020-12-03,1141,8
3168,Orange,2020-12-04,1551,17
3169,Orange,2020-12-05,1997,15
3170,Orange,2020-12-06,2002,15
3171,Mono,2020-03-18,0,0
3172,Mono,2020-03-19,0,0
3173,Mono,2020-03-20,0,0
3174,Mono,2020-03-21,1,0
3175,Mono,2020-03-22,0,0
3176,Mono,2020-03-23,0,0
3177,Mono,2020-03-24,0,0
3178,Mono,2020-03-25,3,0
3179,Mono,2020-03-26,1,0
3180,Mono,2020-03-27,1,0
3181,Mono,2020-03-28,0,0
3182,Mono,2020-03-29,2,0
3183,Mono,2020-03-30,3,0
3184,Mono,2020-03-31,1,0
3185,Mono,2020-04-01,0,1
3186,Mono,2020-04-02,4,0
3187,Mono,2020-04-03,2,0
3188,Mono,2020-04-04,0,0
3189,Mono,2020-04-05,0,0
3190,Mono,2020-04-06,0,0
3191,Mono,2020-04-07,0,0
3192,Mono,2020-04-08,1,0
3193,Mono,2020-04-09,0,0
3194,Mono,2020-04-10,1,0
3195,Mono,2020-04-11,0,0
3196,Mono,2020-04-12,0,0
3197,Mono,2020-04-13,1,0
3198,Mono,2020-04-14,1,0
3199,Mono,2020-04-15,0,0
3200,Mono,2020-04-16,0,0
3201,Mono,2020-04-17,0,0
3202,Mono,2020-04-19,1,0
3203,Mono,2020-04-20,0,0
3204,Mono,2020-04-21,0,0
3205,Mono,2020-04-22,0,0
3206,Mono,2020-04-23,0,0
3207,Mono,2020-04-24,0,0
3208,Mono,2020-04-25,0,0
3209,Mono,2020-04-26,0,0
3210,Mono,2020-04-27,0,0
3211,Mono,2020-04-28,2,0
3212,Mono,2020-04-29,0,0
3213,Mono,2020-04-30,0,0
3214,Mono,2020-05-01,0,0
3215,Mono,2020-05-02,0,0
3216,Mono,2020-05-03,0,0
3217,Mono,2020-05-04,0,0
3218,Mono,2020-05-05,0,0
3219,Mono,2020-05-06,1,0
3220,Mono,2020-05-07,0,0
3221,Mono,2020-05-08,1,0
3222,Mono,2020-05-09,0,0
3223,Mono,2020-05-10,0,0
3224,Mono,2020-05-11,3,0
3225,Mono,2020-05-12,1,0
3226,Mono,2020-05-13,0,0
3227,Mono,2020-05-14,0,0
3228,Mono,2020-05-15,0,0
3229,Mono,2020-05-16,1,0
3230,Mono,2020-05-17,0,0
3231,Mono,2020-05-18,1,0
3232,Mono,2020-05-19,0,0
3233,Mono,2020-05-20,0,0
3234,Mono,2020-05-21,0,0
3235,Mono,2020-05-22,1,0
3236,Mono,2020-05-23,0,0
3237,Mono,2020-05-24,0,0
3238,Mono,2020-05-25,0,0
3239,Mono,2020-05-26,0,0
3240,Mono,2020-05-27,0,0
3241,Mono,2020-05-28,0,0
3242,Mono,2020-05-29,0,0
3243,Mono,2020-05-30,0,0
3244,Mono,2020-05-31,0,0
3245,Mono,2020-06-01,1,0
3246,Mono,2020-06-02,0,0
3247,Mono,2020-06-03,0,0
3248,Mono,2020-06-04,0,0
3249,Mono,2020-06-05,0,0
3250,Mono,2020-06-09,0,0
3251,Mono,2020-06-10,0,0
3252,Mono,2020-06-11,0,0
3253,Mono,2020-06-12,0,0
3254,Mono,2020-06-13,0,0
3255,Mono,2020-06-14,-1,0
3256,Mono,2020-06-15,0,0
3257,Mono,2020-06-16,0,0
3258,Mono,2020-06-17,0,0
3259,Mono,2020-06-18,0,0
3260,Mono,2020-06-19,0,0
3261,Mono,2020-06-20,0,0
3262,Mono,2020-06-21,0,0
3263,Mono,2020-06-22,0,0
3264,Mono,2020-06-23,1,0
3265,Mono,2020-06-24,0,0
3266,Mono,2020-06-25,0,0
3267,Mono,2020-06-26,0,0
3268,Mono,2020-06-27,0,0
3269,Mono,2020-06-28,0,0
3270,Mono,2020-06-29,0,0
3271,Mono,2020-06-30,1,0
3272,Mono,2020-07-01,1,0
3273,Mono,2020-07-02,0,0
3274,Mono,2020-07-03,0,0
3275,Mono,2020-07-04,0,0
3276,Mono,2020-07-05,2,0
3277,Mono,2020-07-06,1,0
3278,Mono,2020-07-07,2,0
3279,Mono,2020-07-08,3,0
3280,Mono,2020-07-09,0,0
3281,Mono,2020-07-10,0,0
3282,Mono,2020-07-11,0,0
3283,Mono,2020-07-12,0,0
3284,Mono,2020-07-13,2,0
3285,Mono,2020-07-14,1,0
3286,Mono,2020-07-15,4,0
3287,Mono,2020-07-16,1,0
3288,Mono,2020-07-17,1,0
3289,Mono,2020-07-18,0,0
3290,Mono,2020-07-19,9,0
3291,Mono,2020-07-20,15,0
3292,Mono,2020-07-21,1,0
3293,Mono,2020-07-22,3,0
3294,Mono,2020-07-23,0,0
3295,Mono,2020-07-24,0,0
3296,Mono,2020-07-25,0,0
3297,Mono,2020-07-26,0,0
3298,Mono,2020-07-27,17,0
3299,Mono,2020-07-28,3,0
3300,Mono,2020-07-29,0,0
3301,Mono,2020-07-30,2,0
3302,Mono,2020-07-31,0,0
3303,Mono,2020-08-01,0,0
3304,Mono,2020-08-02,0,0
3305,Mono,2020-08-03,0,0
3306,Mono,2020-08-04,0,0
3307,Mono,2020-08-05,0,0
3308,Mono,2020-08-06,7,0
3309,Mono,2020-08-07,1,0
3310,Mono,2020-08-08,1,0
3311,Mono,2020-08-09,0,0
3312,Mono,2020-08-10,10,0
3313,Mono,2020-08-11,1,0
3314,Mono,2020-08-12,0,0
3315,Mono,2020-08-13,0,0
3316,Mono,2020-08-14,2,0
3317,Mono,2020-08-15,0,0
3318,Mono,2020-08-16,0,0
3319,Mono,2020-08-17,0,0
3320,Mono,2020-08-18,3,0
3321,Mono,2020-08-19,-1,1
3322,Mono,2020-08-20,0,0
3323,Mono,2020-08-21,0,0
3324,Mono,2020-08-22,1,0
3325,Mono,2020-08-23,0,0
3326,Mono,2020-08-24,0,0
3327,Mono,2020-08-25,0,0
3328,Mono,2020-08-26,12,0
3329,Mono,2020-08-27,4,0
3330,Mono,2020-08-28,0,0
3331,Mono,2020-08-29,0,0
3332,Mono,2020-08-30,0,0
3333,Mono,2020-08-31,0,0
3334,Mono,2020-09-01,0,0
3335,Mono,2020-09-02,0,0
3336,Mono,2020-09-03,-1,0
3337,Mono,2020-09-04,1,0
3338,Mono,2020-09-05,0,0
3339,Mono,2020-09-06,0,0
3340,Mono,2020-09-07,0,0
3341,Mono,2020-09-08,0,0
3342,Mono,2020-09-09,0,0
3343,Mono,2020-09-10,0,0
3344,Mono,2020-09-11,0,0
3345,Mono,2020-09-12,2,0
3346,Mono,2020-09-13,0,0
3347,Mono,2020-09-14,0,0
3348,Mono,2020-09-15,0,0
3349,Mono,2020-09-16,0,0
3350,Mono,2020-09-17,0,0
3351,Mono,2020-09-18,0,0
3352,Mono,2020-09-19,0,0
3353,Mono,2020-09-20,0,0
3354,Mono,2020-09-21,0,0
3355,Mono,2020-09-22,2,0
3356,Mono,2020-09-23,0,0
3357,Mono,2020-09-24,0,0
3358,Mono,2020-09-25,0,0
3359,Mono,2020-09-26,-1,0
3360,Mono,2020-09-27,0,0
3361,Mono,2020-09-28,0,0
3362,Mono,2020-09-29,1,0
3363,Mono,2020-09-30,1,0
3364,Mono,2020-10-01,0,0
3365,Mono,2020-10-02,0,0
3366,Mono,2020-10-03,2,0
3367,Mono,2020-10-04,0,0
3368,Mono,2020-10-05,0,0
3369,Mono,2020-10-06,1,0
3370,Mono,2020-10-07,0,0
3371,Mono,2020-10-08,0,0
3372,Mono,2020-10-09,1,0
3373,Mono,2020-10-10,0,0
3374,Mono,2020-10-11,0,0
3375,Mono,2020-10-12,0,0
3376,Mono,2020-10-13,1,0
3377,Mono,2020-10-14,0,0
3378,Mono,2020-10-15,0,0
3379,Mono,2020-10-16,0,0
3380,Mono,2020-10-17,0,0
3381,Mono,2020-10-18,0,0
3382,Mono,2020-10-19,1,0
3383,Mono,2020-10-20,0,0
3384,Mono,2020-10-21,0,0
3385,Mono,2020-10-22,0,0
3386,Mono,2020-10-23,3,0
3387,Mono,2020-10-24,8,0
3388,Mono,2020-10-25,0,0
3389,Mono,2020-10-26,0,0
3390,Alpine,2020-04-04,0,0
3391,Mono,2020-10-27,2,0
3392,Mono,2020-10-28,7,0
3393,Mono,2020-10-29,0,0
3394,Mono,2020-10-30,17,0
3395,Mono,2020-10-31,1,0
3396,Mono,2020-11-01,17,0
3397,Mono,2020-11-02,0,0
3398,Mono,2020-11-03,-1,0
3399,Mono,2020-11-04,27,0
3400,Mono,2020-11-05,70,0
3401,Mono,2020-11-06,1,0
3402,Mono,2020-11-07,43,0
3403,Mono,2020-11-08,1,0
3404,Mono,2020-11-09,0,0
3405,Mono,2020-11-10,91,0
3406,Mono,2020-11-11,0,0
3407,Mono,2020-11-12,-1,0
3408,Mono,2020-11-13,6,0
3409,Mono,2020-11-14,5,0
3410,Mono,2020-11-15,0,0
3411,Mono,2020-11-16,0,0
3412,Mono,2020-11-17,6,0
3413,Mono,2020-11-18,9,0
3414,Mono,2020-11-19,0,0
3415,Mono,2020-11-20,1,1
3416,Mono,2020-11-21,0,0
3417,Mono,2020-11-22,12,0
3418,Mono,2020-11-23,-1,0
3419,Mono,2020-11-24,3,0
3420,Mono,2020-11-25,4,0
3421,Mono,2020-11-26,-2,0
3422,Mono,2020-11-27,13,0
3423,Mono,2020-11-28,7,0
3424,Mono,2020-11-29,10,0
3425,Mono,2020-11-30,4,0
3426,Mono,2020-12-01,1,0
3427,Mono,2020-12-02,0,0
3428,Mono,2020-12-03,7,0
3429,Mono,2020-12-04,22,0
3430,Mono,2020-12-05,5,0
3431,Mono,2020-12-06,32,0
3432,Calaveras,2020-03-18,2,0
3433,Calaveras,2020-03-19,0,0
3434,Calaveras,2020-03-20,0,0
3435,Calaveras,2020-03-21,0,0
3436,Calaveras,2020-03-22,0,0
3437,Calaveras,2020-03-23,0,0
3438,Calaveras,2020-03-24,0,0
3439,Calaveras,2020-03-25,0,0
3440,Calaveras,2020-03-26,0,0
3441,Calaveras,2020-03-27,0,0
3442,Calaveras,2020-03-28,0,0
3443,Calaveras,2020-03-29,0,0
3444,Calaveras,2020-03-30,1,0
3445,Calaveras,2020-03-31,0,0
3446,Calaveras,2020-04-01,0,0
3447,Calaveras,2020-04-02,0,0
3448,Calaveras,2020-04-03,0,0
3449,Calaveras,2020-04-04,0,0
3450,Calaveras,2020-04-05,0,0
3451,Calaveras,2020-04-06,1,0
3452,Calaveras,2020-04-07,1,0
3453,Calaveras,2020-04-08,0,0
3454,Calaveras,2020-04-09,0,0
3455,Calaveras,2020-04-10,0,0
3456,Calaveras,2020-04-11,0,0
3457,Calaveras,2020-04-12,0,0
3458,Calaveras,2020-04-13,0,0
3459,Calaveras,2020-04-14,0,0
3460,Calaveras,2020-04-15,4,0
3461,Calaveras,2020-04-16,1,0
3462,Calaveras,2020-04-17,1,0
3463,Calaveras,2020-04-18,1,0
3464,Calaveras,2020-04-19,0,0
3465,Calaveras,2020-04-20,0,0
3466,Calaveras,2020-04-21,0,0
3467,Calaveras,2020-04-22,0,0
3468,Calaveras,2020-04-23,0,0
3469,Calaveras,2020-04-24,0,0
3470,Calaveras,2020-04-25,0,0
3471,Calaveras,2020-04-26,1,0
3472,Calaveras,2020-04-27,0,0
3473,Calaveras,2020-04-28,0,0
3474,Calaveras,2020-04-29,0,0
3475,Calaveras,2020-04-30,0,0
3476,Calaveras,2020-05-01,0,0
3477,Calaveras,2020-05-02,0,0
3478,Calaveras,2020-05-03,0,0
3479,Calaveras,2020-05-04,0,0
3480,Calaveras,2020-05-05,0,0
3481,Calaveras,2020-05-06,0,0
3482,Calaveras,2020-05-07,0,0
3483,Calaveras,2020-05-08,0,0
3484,Calaveras,2020-05-09,0,0
3485,Calaveras,2020-05-10,0,0
3486,Calaveras,2020-05-11,0,0
3487,Calaveras,2020-05-12,0,0
3488,Calaveras,2020-05-13,0,0
3489,Calaveras,2020-05-14,0,0
3490,Calaveras,2020-05-15,0,0
3491,Calaveras,2020-05-16,0,0
3492,Calaveras,2020-05-17,0,0
3493,Calaveras,2020-05-18,0,0
3494,Calaveras,2020-05-19,0,0
3495,Calaveras,2020-05-20,0,0
3496,Calaveras,2020-05-21,0,0
3497,Calaveras,2020-05-22,0,0
3498,Calaveras,2020-05-23,0,0
3499,Calaveras,2020-05-24,0,0
3500,Calaveras,2020-05-25,0,0
3501,Calaveras,2020-05-26,0,0
3502,Calaveras,2020-05-27,2,0
3503,Calaveras,2020-05-28,0,0
3504,Calaveras,2020-05-29,0,0
3505,Calaveras,2020-05-30,0,0
3506,Calaveras,2020-05-31,0,0
3507,Calaveras,2020-06-01,0,0
3508,Calaveras,2020-06-02,0,0
3509,Calaveras,2020-06-03,0,0
3510,Calaveras,2020-06-04,0,0
3511,Calaveras,2020-06-05,1,0
3512,Calaveras,2020-06-06,0,0
3513,Calaveras,2020-06-07,0,0
3514,Calaveras,2020-06-08,0,0
3515,Calaveras,2020-06-09,0,0
3516,Calaveras,2020-06-10,0,0
3517,Calaveras,2020-06-11,0,0
3518,Calaveras,2020-06-12,2,0
3519,Calaveras,2020-06-13,0,0
3520,Calaveras,2020-06-14,0,0
3521,Calaveras,2020-06-15,0,0
3522,Calaveras,2020-06-16,1,0
3523,Calaveras,2020-06-17,1,0
3524,Calaveras,2020-06-18,0,0
3525,Calaveras,2020-06-19,0,0
3526,Calaveras,2020-06-20,0,0
3527,Calaveras,2020-06-21,0,0
3528,Calaveras,2020-06-22,0,0
3529,Calaveras,2020-06-23,6,0
3530,Calaveras,2020-06-24,0,0
3531,Calaveras,2020-06-25,0,0
3532,Calaveras,2020-06-26,4,0
3533,Calaveras,2020-06-27,0,0
3534,Calaveras,2020-06-28,1,0
3535,Calaveras,2020-06-29,1,0
3536,Calaveras,2020-06-30,3,0
3537,Calaveras,2020-07-01,2,0
3538,Calaveras,2020-07-02,5,0
3539,Calaveras,2020-07-03,2,0
3540,Calaveras,2020-07-04,1,0
3541,Calaveras,2020-07-05,0,0
3542,Calaveras,2020-07-06,0,0
3543,Calaveras,2020-07-07,13,0
3544,Calaveras,2020-07-08,0,0
3545,Calaveras,2020-07-09,1,0
3546,Calaveras,2020-07-10,2,0
3547,Calaveras,2020-07-11,1,0
3548,Calaveras,2020-07-12,0,0
3549,Calaveras,2020-07-13,1,0
3550,Calaveras,2020-07-14,11,0
3551,Calaveras,2020-07-15,1,0
3552,Calaveras,2020-07-16,7,0
3553,Calaveras,2020-07-17,4,0
3554,Calaveras,2020-07-18,3,0
3555,Calaveras,2020-07-19,0,0
3556,Calaveras,2020-07-20,1,0
3557,Calaveras,2020-07-21,6,1
3558,Calaveras,2020-07-22,2,0
3559,Calaveras,2020-07-23,4,0
3560,Calaveras,2020-07-24,0,0
3561,Calaveras,2020-07-25,1,0
3562,Calaveras,2020-07-26,0,0
3563,Calaveras,2020-07-27,0,0
3564,Calaveras,2020-07-28,2,0
3565,Calaveras,2020-07-29,2,0
3566,Calaveras,2020-07-30,4,0
3567,Calaveras,2020-07-31,1,0
3568,Calaveras,2020-08-01,4,0
3569,Calaveras,2020-08-02,0,0
3570,Calaveras,2020-08-03,1,0
3571,Calaveras,2020-08-04,-1,0
3572,Calaveras,2020-08-05,0,0
3573,Calaveras,2020-08-06,1,0
3574,Calaveras,2020-08-07,2,0
3575,Calaveras,2020-08-08,3,0
3576,Calaveras,2020-08-09,0,0
3577,Calaveras,2020-08-10,-1,0
3578,Calaveras,2020-08-11,40,0
3579,Calaveras,2020-08-12,-4,0
3580,Calaveras,2020-08-13,5,0
3581,Calaveras,2020-08-14,3,0
3582,Calaveras,2020-08-15,2,0
3583,Calaveras,2020-08-16,0,0
3584,Calaveras,2020-08-17,0,0
3585,Calaveras,2020-08-18,7,0
3586,Calaveras,2020-08-19,3,0
3587,Calaveras,2020-08-20,2,0
3588,Calaveras,2020-08-21,3,1
3589,Calaveras,2020-08-22,5,0
3590,Calaveras,2020-08-23,0,0
3591,Calaveras,2020-08-24,0,0
3592,Calaveras,2020-08-25,9,0
3593,Calaveras,2020-08-26,5,0
3594,Calaveras,2020-08-27,3,0
3595,Calaveras,2020-08-28,3,0
3596,Calaveras,2020-08-29,4,0
3597,Calaveras,2020-08-30,0,0
3598,Calaveras,2020-08-31,1,0
3599,Calaveras,2020-09-01,16,0
3600,Calaveras,2020-09-02,7,0
3601,Calaveras,2020-09-03,3,0
3602,Calaveras,2020-09-04,-1,0
3603,Calaveras,2020-09-05,0,0
3604,Calaveras,2020-09-06,-2,0
3605,Calaveras,2020-09-07,-1,0
3606,Calaveras,2020-09-08,-1,0
3607,Calaveras,2020-09-09,9,0
3608,Calaveras,2020-09-10,2,0
3609,Calaveras,2020-09-11,-2,8
3610,Calaveras,2020-09-12,4,0
3611,Calaveras,2020-09-13,0,0
3612,Calaveras,2020-09-14,-2,0
3613,Calaveras,2020-09-15,4,3
3614,Calaveras,2020-09-16,6,0
3615,Calaveras,2020-09-17,0,0
3616,Calaveras,2020-09-18,1,1
3617,Calaveras,2020-09-19,1,0
3618,Calaveras,2020-09-20,0,0
3619,Calaveras,2020-09-21,0,0
3620,Calaveras,2020-09-22,2,0
3621,Calaveras,2020-09-23,0,0
3622,Calaveras,2020-09-24,0,0
3623,Calaveras,2020-09-25,-1,0
3624,Calaveras,2020-09-26,0,0
3625,Calaveras,2020-09-27,0,0
3626,Calaveras,2020-09-28,0,0
3627,Calaveras,2020-09-29,4,0
3628,Calaveras,2020-09-30,-3,0
3629,Calaveras,2020-10-01,-1,0
3630,Calaveras,2020-10-02,2,0
3631,Calaveras,2020-10-03,0,0
3632,Calaveras,2020-10-04,0,0
3633,Calaveras,2020-10-05,0,0
3634,Calaveras,2020-10-06,2,0
3635,Calaveras,2020-10-07,1,0
3636,Calaveras,2020-10-08,0,0
3637,Calaveras,2020-10-09,0,2
3638,Calaveras,2020-10-10,0,0
3639,Calaveras,2020-10-11,0,0
3640,Calaveras,2020-10-12,0,0
3641,Calaveras,2020-10-13,0,0
3642,Calaveras,2020-10-14,4,0
3643,Calaveras,2020-10-15,1,0
3644,Calaveras,2020-10-16,0,1
3645,Calaveras,2020-10-17,0,0
3646,Calaveras,2020-10-18,0,0
3647,Calaveras,2020-10-19,1,0
3648,Calaveras,2020-10-20,5,0
3649,Calaveras,2020-10-21,-1,0
3650,Calaveras,2020-10-22,1,0
3651,Calaveras,2020-10-23,0,1
3652,Calaveras,2020-10-24,1,0
3653,Calaveras,2020-10-25,0,0
3654,Calaveras,2020-10-26,0,0
3655,Calaveras,2020-10-27,3,0
3656,Calaveras,2020-10-28,1,3
3657,Calaveras,2020-10-29,0,0
3658,Calaveras,2020-10-30,1,0
3659,Calaveras,2020-10-31,1,0
3660,Calaveras,2020-11-01,2,0
3661,Calaveras,2020-11-02,0,0
3662,Calaveras,2020-11-03,5,0
3663,Calaveras,2020-11-04,3,0
3664,Calaveras,2020-11-05,43,0
3665,Calaveras,2020-11-06,26,0
3666,Calaveras,2020-11-07,1,0
3667,Calaveras,2020-11-08,0,0
3668,Calaveras,2020-11-09,0,0
3669,Calaveras,2020-11-10,7,0
3670,Calaveras,2020-11-11,6,0
3671,Calaveras,2020-11-12,0,0
3672,Calaveras,2020-11-13,5,0
3673,Calaveras,2020-11-14,8,0
3674,Calaveras,2020-11-15,0,0
3675,Calaveras,2020-11-16,16,0
3676,Calaveras,2020-11-17,3,0
3677,Calaveras,2020-11-18,4,0
3678,Calaveras,2020-11-19,8,0
3679,Calaveras,2020-11-20,7,0
3680,Calaveras,2020-11-21,10,0
3681,Calaveras,2020-11-22,0,0
3682,Calaveras,2020-11-23,0,0
3683,Calaveras,2020-11-24,32,0
3684,Calaveras,2020-11-25,9,1
3685,Calaveras,2020-11-26,3,0
3686,Calaveras,2020-11-27,0,0
3687,Calaveras,2020-11-28,0,0
3688,Calaveras,2020-11-29,0,0
3689,Calaveras,2020-11-30,0,0
3690,Calaveras,2020-12-01,66,0
3691,Calaveras,2020-12-02,9,0
3692,Calaveras,2020-12-03,19,0
3693,Calaveras,2020-12-04,13,0
3694,Calaveras,2020-12-05,21,0
3695,Calaveras,2020-12-06,0,0
3696,Alpine,2020-03-30,1,0
3697,Alpine,2020-03-31,0,0
3698,Alpine,2020-04-01,0,0
3699,Alpine,2020-04-02,0,0
3700,Alpine,2020-04-03,0,0
3701,Alpine,2020-04-05,0,0
3702,Alpine,2020-04-06,0,0
3703,Alpine,2020-04-07,0,0
3704,Alpine,2020-04-08,0,0
3705,Alpine,2020-04-09,0,0
3706,Alpine,2020-04-10,0,0
3707,Alpine,2020-04-11,0,0
3708,Alpine,2020-04-12,0,0
3709,Alpine,2020-04-13,0,0
3710,Alpine,2020-04-14,0,0
3711,Alpine,2020-04-15,0,0
3712,Alpine,2020-04-16,0,0
3713,Alpine,2020-04-17,0,0
3714,Alpine,2020-04-18,0,0
3715,Alpine,2020-04-19,0,0
3716,Alpine,2020-04-20,0,0
3717,Alpine,2020-04-21,0,0
3718,Alpine,2020-04-22,0,0
3719,Alpine,2020-04-23,0,0
3720,Alpine,2020-04-24,0,0
3721,Alpine,2020-04-25,0,0
3722,Alpine,2020-04-26,0,0
3723,Alpine,2020-04-27,0,0
3724,Alpine,2020-04-28,0,0
3725,Alpine,2020-04-29,0,0
3726,Alpine,2020-04-30,0,0
3727,Alpine,2020-05-01,0,0
3728,Alpine,2020-05-02,0,0
3729,Alpine,2020-05-03,0,0
3730,Alpine,2020-05-04,0,0
3731,Alpine,2020-05-05,0,0
3732,Alpine,2020-05-06,0,0
3733,Alpine,2020-05-07,0,0
3734,Alpine,2020-05-08,0,0
3735,Alpine,2020-05-09,0,0
3736,Alpine,2020-05-10,0,0
3737,Alpine,2020-05-11,0,0
3738,Alpine,2020-05-12,0,0
3739,Alpine,2020-05-13,0,0
3740,Alpine,2020-05-14,0,0
3741,Alpine,2020-05-15,0,0
3742,Alpine,2020-05-16,0,0
3743,Alpine,2020-05-17,0,0
3744,Alpine,2020-05-18,0,0
3745,Alpine,2020-05-19,0,0
3746,Alpine,2020-05-20,0,0
3747,Alpine,2020-05-21,0,0
3748,Alpine,2020-05-22,0,0
3749,Alpine,2020-05-23,0,0
3750,Alpine,2020-05-24,0,0
3751,Alpine,2020-05-25,0,0
3752,Alpine,2020-05-26,0,0
3753,Alpine,2020-05-27,0,0
3754,Alpine,2020-05-28,0,0
3755,Alpine,2020-05-29,0,0
3756,Alpine,2020-05-30,0,0
3757,Alpine,2020-05-31,0,0
3758,Alpine,2020-06-01,0,0
3759,Alpine,2020-06-02,0,0
3760,Alpine,2020-06-03,0,0
3761,Alpine,2020-06-04,0,0
3762,Alpine,2020-06-05,0,0
3763,Alpine,2020-06-06,0,0
3764,Alpine,2020-06-07,0,0
3765,Alpine,2020-06-08,0,0
3766,Alpine,2020-06-09,0,0
3767,Alpine,2020-06-10,0,0
3768,Alpine,2020-06-11,0,0
3769,Alpine,2020-06-12,0,0
3770,Alpine,2020-06-13,0,0
3771,Alpine,2020-06-14,0,0
3772,Alpine,2020-06-15,0,0
3773,Alpine,2020-06-16,0,0
3774,Alpine,2020-06-17,0,0
3775,Alpine,2020-06-18,0,0
3776,Alpine,2020-06-19,0,0
3777,Alpine,2020-06-20,0,0
3778,Alpine,2020-06-21,0,0
3779,Alpine,2020-06-22,0,0
3780,Alpine,2020-06-23,0,0
3781,Alpine,2020-06-24,0,0
3782,Alpine,2020-06-25,0,0
3783,Alpine,2020-06-26,0,0
3784,Alpine,2020-06-27,0,0
3785,Alpine,2020-06-28,0,0
3786,Alpine,2020-06-29,0,0
3787,Alpine,2020-06-30,0,0
3788,Alpine,2020-07-01,0,0
3789,Alpine,2020-07-02,0,0
3790,Alpine,2020-07-03,0,0
3791,Alpine,2020-07-04,0,0
3792,Alpine,2020-07-05,0,0
3793,Alpine,2020-07-06,0,0
3794,Alpine,2020-07-07,0,0
3795,Alpine,2020-07-08,0,0
3796,Alpine,2020-07-09,0,0
3797,Alpine,2020-07-10,0,0
3798,Alpine,2020-07-11,0,0
3799,Alpine,2020-07-12,0,0
3800,Alpine,2020-07-13,0,0
3801,Alpine,2020-07-14,0,0
3802,Alpine,2020-07-15,0,0
3803,Alpine,2020-07-16,0,0
3804,Alpine,2020-07-17,0,0
3805,Alpine,2020-07-18,1,0
3806,Alpine,2020-07-19,0,0
3807,Alpine,2020-07-20,0,0
3808,Alpine,2020-07-21,0,0
3809,Alpine,2020-07-22,0,0
3810,Alpine,2020-07-23,0,0
3811,Alpine,2020-07-24,0,0
3812,Alpine,2020-07-25,0,0
3813,Alpine,2020-07-26,0,0
3814,Alpine,2020-07-27,0,0
3815,Alpine,2020-07-28,0,0
3816,Alpine,2020-07-29,0,0
3817,Alpine,2020-07-30,0,0
3818,Alpine,2020-07-31,0,0
3819,Alpine,2020-08-01,0,0
3820,Alpine,2020-08-02,0,0
